KCLK,4300,75,17,1604,179.2,35,1592,359.2
KCLL,5149,150,4,307,50,22,318,230
KCLL,5159,150,11,320,109,29,312,289
KCLL,7000,150,17,321,169,35,305,349
KCLM,6347,150,8,284,105,26,281,285
KCLM,3245,50,13,227,148,31,271,328
KCLR,3423,50,8,-184,90.7,26,-181,270.7
KCLS,5000,150,16,168,178,34,173,358
KCLT,7502,150,5,706,48.5,23,747,228.5
KCLT,10000,150,18C,742,176,36C,692,356
KCLT,8676,150,18L,746,176,36R,724,356
KCLT,10000,150,18R,742,176,36L,693,356
KCLW,3300,75,16,71,155,34,71,335
KCMA,6013,150,8,61,90.6,26,75,270.6
KCMD,5500,100,2,935,17,20,969,197
KCMH,8000,150,10L,815,94.2,28R,812,274.2
KCMH,10125,150,10R,803,94.2,28L,814,274.2
KCMI,6500,150,4,751,40,22,746,220
KCMI,8100,150,14L,754,136,32R,749,316
KCMI,3817,75,14R,743,60,32L,750,240
KCMI,5299,150,18,752,179.4,36,750,359.4
KCMR,5992,100,18,,192.3,36,,12.mar
KCMX,5196,100,7,1059,66.9,25,1074,246.9
KCMX,6501,150,13,1095,130.8,31,1061,310.8
KCMY,4295,50,1,836,15,19,837,195
KCMY,4708,100,11,830,112,29,832,292
KCN,5000,2000,ALL,,,WAY,,
KCNB,4650,75,12,1193,121.3,30,1185,301.3
KCNC,4000,75,10,1045,101.7,28,1034,281.7
KCNC,2800,75,17,1038,180.1,35,1050,0.1
KCNH,2010,100,5,537,33.5,23,545,213.5
KCNH,3100,100,11,534,93.2,29,542,273.2
KCNK,1665,260,3,1473,38,21,1451,218
KCNK,2205,300,12,1473,132,30,1455,312
KCNK,3600,60,17,1472,180,35,1486,360
KCNM,7854,150,3,3295,44.1,21,3247,224.1
KCNM,5333,75,8,3270,90,26,3239,270
KCNM,4615,150,14L,3241,156.2,32R,3242,336.2
KCNM,5839,100,14R,3269,154,32L,3267,334
KCNO,6023,150,3,604,44.4,21,652,224.4
KCNO,4858,150,08L,617,89.4,26R,636,269.4
KCNO,7000,150,08R,620,89.4,26L,637,269.4
KCNP,4000,55,12,3681,129.9,30,3672,309.9
KCNU,2200,135,8,980,90,26,995,270
KCNU,4255,75,18,982,187,36,1002,7
KCNW,8600,150,17L,469,177.5,35R,456,357.5
KCNW,6292,150,17R,466,177.5,35L,459,357.5
KCNY,7100,75,3,4551,39.9,21,4555,219.9
KCOD,8268,100,4,5097,52.3,22,5076,232.3
KCOE,5400,75,2,2302,32,20,2317,212
KCOE,7400,100,6,2286,70,24,2318,250
KCOF,9023,200,3,5,20,21,8,200
KCOF,4000,200,11,4,106,29,7,286
KCOI,3601,75,11,6,109,29,3,289
KCOM,4503,75,15,1697,155.2,33,1680,335.2
KCON,3999,150,3,336,15,21,346,195
KCON,3200,75,12,340,105,30,346,285
KCON,6005,100,17,340,155,35,332,335
KCOQ,3100,75,7,1276,73,25,1266,253
KCOQ,4003,75,17,1278,179.2,35,1272,359.2
KCOS,8269,150,12,6173,135.1,30,6135,315.1
KCOS,13501,150,17L,6187,180,35R,6103,
KCOS,11022,150,17R,6177,180.1,35L,6045,0.1
KCOT,5005,75,13,474,134.5,31,451,314.5
KCOU,6501,150,2,882,21,20,886,201
KCOU,5500,100,13,888,135,31,886,315
KCPC,5500,75,6,89,42.1,24,69,222.1
KCPF,3246,60,6,1242,65,24,1243,245
KCPF,5499,100,14,1243,145,32,1256,325
KCPK,5500,100,5,18,36.9,23,20,216.9
KCPM,3322,60,07L,97,90,25R,97,270
KCPM,3322,60,07R,97,90,25L,97,270
KCPR,10164,150,3,5321,43.9,21,5323,223.9
KCPR,8679,150,8,5341,88.9,26,5320,268.9
KCPR,6484,60,12,5348,133.9,30,5318,313.9
KCPR,7696,60,17,5348,178.9,35,5325,358.9
KCPS,2799,75,5,410,47,23,409,227
KCPS,3800,75,12L,411,122.3,30R,407,302.3
KCPS,6997,100,12R,413,122.2,30L,408,302.2
KCPT,5700,100,15,854,159.2,33,845,339.2
KCPU,3603,60,13,1302,146,31,1325,326
KCQA,3795,75,8,894,82.6,26,888,262.6
KCQB,4000,60,17,962,180.2,35,984,0.2
KCQM,1570,120,7,,67,25,,247
KCQM,3200,75,13,1327,137,31,1317,317
KCQW,5000,75,8,239,70.1,26,188,250.1
KCQX,3001,100,6,54,43.8,24,67,223.8
KCR,3250,100,14,,,32,,
KCRE,5996,100,5,32,46.1,23,29,226.1
KCRG,4004,100,5,40,45,23,40,225
KCRG,3998,100,14,32,135,32,40,315
KCRO,3800,50,13,197,146.7,31,196,326.7
KCRP,7508,150,13,43,135.8,31,40,315.8
KCRP,6080,150,17,40,179.1,35,39,359.1
KCRQ,4897,150,6,331,79.1,24,326,259.1
KCRS,3200,75,2,438,22,20,448,202
KCRS,4999,75,14,449,145.1,32,432,325.1
KCRT,5009,75,5,178,51.6,23,183,231.6
KCRW,6715,150,5,946,47,23,897,227
KCRW,4751,150,15,934,141,33,981,321
KCRX,6500,100,18,403,174,36,425,354
KCRZ,2684,50,18,1274,181,36,1248,1
KCSB,4099,60,14,2413,155,32,2396,335
KCSG,6997,150,6,376,53.8,24,391,233.8
KCSG,3997,150,13,397,127,31,369,307
KCSM,5193,75,17L,1906,180.1,35R,1907,0.1
KCSM,13503,150,17R,1922,180.1,35L,1912,0.1
KCSQ,1692,100,4,,45,22,1299,225
KCSQ,4901,75,16,1289,165,34,1294,345
KCSV,5418,100,8,1881,73.5,26,1867,253.5
KCTB,5299,75,5,3850,64,23,3836,244
KCTB,5300,75,13,3854,152,31,3838,332
KCTJ,5652,100,17,1161,164,35,1110,344
KCTK,3295,60,9,684,89.6,27,682,269.6
KCTK,3899,75,18,682,181.2,36,671,01.lut
KCTY,5005,75,4,42,44,22,39,224
KCTY,5001,100,13,41,134,31,40,314
KCTZ,4220,75,6,142,50.9,24,144,230.9
KCUB,5002,75,13,193,127,31,179,307
KCUH,2860,80,2,914,28.maj,20,914,208.5
KCUH,2700,55,8,914,90,26,914,270
KCUH,2500,75,11,914,122.4,29,914,302.4
KCUH,5201,100,18,916,179.5,36,879,359.5
KCUL,4001,75,18,388,180.2,36,383,0.2
KCUT,5500,60,8,,83.9,26,,263.9
KCVB,4600,75,15,771,161,33,761,341
KCVG,12000,150,9,883,90,27,875,270
KCVG,11000,150,18C,875,180,36C,841,360
KCVG,10000,150,18L,886,180,36R,896,360
KCVG,8000,150,18R,866,180.2,36L,873,0.2
KCVK,5156,75,4,668,41,22,716,221
KCVN,6200,150,4,4194,45.6,22,4216,225.6
KCVN,2442,75,8,4192,90.1,26,4185,270.1
KCVN,5697,150,12,4216,130.5,30,4187,310.5
KCVO,3335,75,9,241,111,27,244,291
KCVO,5900,150,17,241,187,35,245,7
KCVS,10000,150,4,4284,45,22,4295,225
KCVS,8200,150,13,4294,135,31,4270,315
KCVX,1280,200,4,649,45.6,22,,225.6
KCVX,4550,75,9,669,84.6,27,643,264.6
KCWA,7645,150,8,1273,77.4,26,1260,257.4
KCWA,6501,150,17,1277,170,35,1232,350
KCWC,4450,75,17,979,180.3,35,1003,0.3
KCWF,10701,200,15,15,155,33,17,335
KCWI,5204,100,3,691,30,21,707,210
KCWI,3700,100,14,700,144,32,691,324
KCWS,4875,100,8,315,79,26,315,259
KCWS,3278,60,18,306,183.3,36,315,03.mar
KCWV,5002,75,9,112,89,27,112,269
KCXE,3400,50,18,503,174.6,36,486,354.6
KCXL,4679,75,8,4,91,26,7,271
KCXO,3974,100,1,229,17.sty,19,235,197.1
KCXO,6000,150,14,231,145.5,32,242,325.5
KCXP,5906,75,9,4697,107,27,4686,287
KCXU,4005,60,8,167,79,26,175,259
KCXW,5500,100,4,275,,22,276,
KCXY,5001,150,8,336,71.1,26,347,251.1
KCXY,3925,100,12,334,116.6,30,344,296.6
KCYO,4351,75,1,664,3,19,684,183
KCYS,9267,150,9,6144,95.3,27,6100,275.3
KCYS,6691,150,13,6151,135.3,31,6125,315.3
KCYW,4199,75,17,1208,181,35,1206,1
KCZD,4201,75,13,2502,137.5,31,2497,317.5
KCZD,3000,300,18,2499,190.2,36,2496,10.lut
KCZG,3900,75,3,830,23.cze,21,827,203.6
KCZL,6000,75,17,638,168,35,647,348
KCZT,4997,75,13,599,134,31,584,314
KD00,3103,60,15,938,154,33,954,334
KD02,3400,50,17,,180,35,,360
KD05,2900,120,3,1926,40.6,21,1932,220.6
KD05,3700,60,13,1935,139.9,31,1906,319.9
KD07,4200,60,13,,144.4,31,,324.4
KD09,2000,150,3,1665,33,21,1679,213
KD09,3701,60,13,1677,135.1,31,1660,315.1
KD11,3600,125,5,,44.6,23,,224.6
KD14,3002,60,14,1128,144,32,1135,324
KD17,4100,40,4,,51.6,22,,231.6
KD17,2000,70,13,,141.6,31,,321.6
KD23,3220,60,9,,75,27,,255
KD23,2710,80,14,,129,32,,309
KD25,3299,120,4,1607,44,22,1610,224
KD25,3500,60,14,1609,141.3,32,1610,321.3
KD31,3000,50,9,1500,102,27,1500,282
KD37,2606,200,4,886,51,22,884,231
KD37,3205,75,12,886,131,30,885,311
KD39,2270,140,8,1244,91,26,1244,271
KD39,3300,60,14,1234,150,32,1234,330
KD42,3400,75,13,1070,132,31,1067,312
KD50,2700,100,3,1947,44.2,21,1939,224.2
KD50,3800,60,12,1950,135.1,30,1944,315.1
KD54,3300,50,18,,180,36,,360
KD55,2400,150,8,1600,90,26,1596,270
KD55,3600,60,14,1602,140.1,32,1608,320.1
KD56,3200,56,17,976,180,35,975,360
KD57,3800,60,11,2091,118,29,2091,298
KD60,3200,120,3,2255,41,21,2236,221
KD60,4501,75,12,2239,133,30,2266,313
KD64,3000,60,13,1492,140.1,31,1492,320.1
KD68,8417,75,3,7050,44,21,7019,224
KD68,4589,60,11,7030,128,29,7030,308
KD73,4112,60,3,867,31.4,21,829,211.4
KD74,3588,37,16,,160.9,34,,340.9
KD83,3240,50,13,350,142,31,371,322
KD86,3012,60,13,310,144.8,31,313,324.8
KD95,1900,150,9,832,90,27,824,270
KD95,3800,75,18,834,180,36,829,360
KD98,2092,50,9,744,87,27,738,267
KD98,4795,50,15,743,153,33,725,333
KD98,4000,75,18,739,178,36,729,358
KDAA,5618,75,14,50,133,32,69,313
KDAB,10500,150,07L,28,65,25R,32,245
KDAB,3195,100,07R,28,65,25L,32,245
KDAB,6001,150,16,31,157,34,32,337
KDAF,2700,60,18,912,179,36,919,359
KDAG,5119,100,4,1920,50.4,22,1906,230.4
KDAG,6400,150,8,1927,90,26,1906,270
KDAL,7752,150,13L,477,135.6,31R,487,315.6
KDAL,8800,150,13R,476,135.6,31L,476,315.6
KDAL,6147,150,18,480,186,36,482,6
KDAN,6500,150,2,535,16.mar,20,563,196.3
KDAN,4020,100,13,571,125,31,526,305
KDAW,4201,75,15,300,132,33,322,312
KDAY,10900,150,06L,998,55.3,24R,996,235.3
KDAY,7001,150,06R,1006,55.4,24L,1001,235.4
KDAY,8502,150,18,991,178.5,36,1007,358.5
KDBN,6002,150,2,291,16,20,304,196
KDBN,5004,150,14,304,136,32,293,316
KDBQ,6502,100,13,1077,135,31,1062,315
KDBQ,6327,150,18,1073,180,36,1033,360
KDCA,7169,150,1,12,356,19,13,176
KDCA,5000,150,4,13,26,22,11,206
KDCA,5204,150,15,15,142.7,33,11,322.7
KDCM,4998,150,5,643,54.5,23,622,234.5
KDCM,4982,100,11,,107,29,,287
KDCM,5000,100,17,657,168.1,35,636,348.1
KDCU,6107,100,18,588,180,36,583,360
KDCY,4621,75,18,460,180,36,467,360
KDDC,4649,100,2,2594,32,20,2562,212
KDDC,6899,100,14,2583,154,32,2590,334
KDDH,3704,75,13,794,119,31,827,299
KDEC,8496,150,6,672,59.1,24,682,239.1
KDEC,6799,150,12,679,119,30,679,299
KDEC,5299,150,18,678,179.1,36,672,359.1
KDED,4301,75,5,78,49,23,68,229
KDED,3600,200,8,,83,26,,263
KDED,6001,100,12,74,117,30,70,297
KDED,5999,200,18,,180,36,,360
KDEH,4001,75,11,1145,114.7,29,1157,294.7
KDEN,12000,150,7,5347,90.5,25,5352,270.5
KDEN,12000,150,8,5351,90.5,26,5291,270.5
KDEN,12000,150,16L,5347,180.5,34R,5351,0.5
KDEN,16000,200,16R,5319,180.5,34L,5324,0.5
KDEN,12000,150,17L,5325,180.5,35R,5367,0.5
KDEN,12000,150,17R,5374,180.5,35L,5431,0.5
KDEQ,5000,75,8,355,83.1,26,355,263.1
KDET,4025,100,7,626,68,25,624,248
KDET,5090,100,15,624,143,33,625,323
KDEW,3200,60,4,2188,61,22,2183,241
KDEW,6100,75,16,2210,180,34,2185,360
KDFI,4197,72,12,708,114.8,30,699,294.8
KDFW,9000,200,13L,550,135.3,31R,508,315.3
KDFW,9301,150,13R,591,139,31L,577,319
KDFW,13401,150,17C,562,180.3,35C,562,0.3
KDFW,8500,150,17L,524,180.3,35R,575,0.3
KDFW,13401,200,17R,567,180.3,35L,563,0.3
KDFW,13400,200,18L,602,180.2,36R,575,0.2
KDFW,13400,150,18R,607,180.3,36L,582,0.3
KDGL,5760,75,3,4153,35.5,21,4173,215.5
KDGL,4095,100,18,4148,190.8,36,4153,10.sie
KDGW,4760,75,5,4898,66.8,23,4911,246.8
KDGW,6532,100,11,4909,117.8,29,4932,297.8
KDHN,8498,150,14,401,135,32,382,315
KDHN,5000,150,18,395,180,36,378,360
KDHT,5669,75,3,3983,45,21,3982,225
KDHT,6400,75,17,3990,180,35,3986,360
KDIJ,7302,75,3,6141,48,21,6229,228
KDIK,4700,75,7,2571,80,25,2592,260
KDIK,6400,100,14,2587,150.4,32,2589,330.4
KDKB,7227,100,2,915,19.maj,20,905,199.5
KDKB,4201,75,9,911,90,27,912,270
KDKK,5000,100,6,674,50,24,665,230
KDKK,4000,100,15,661,139,33,693,319
KDKR,4000,75,2,327,21.kwi,20,348,201.4
KDKX,3497,75,8,833,75.1,26,831,255.1
KDLC,3000,60,7,133,63.9,25,117,243.9
KDLF,8857,150,13C,1081,135.4,31C,1067,315.4
KDLF,8311,150,13L,1078,135.4,31R,1063,315.4
KDLF,6246,150,13R,1076,135.4,31L,1076,315.4
KDLH,5699,150,3,1413,31.maj,21,1416,211.5
KDLH,10152,150,9,1428,92.3,27,1419,272.3
KDLL,4798,100,1,976,08.sie,19,967,188.8
KDLL,2740,100,14,976,135,32,976,315
KDLN,3599,60,4,5217,50,22,5223,230
KDLN,6500,75,17,5153,179,35,5241,359
KDLO,5650,75,14,313,158.6,32,311,338.6
KDLS,4647,100,7,212,88,25,243,268
KDLS,5097,100,12,211,145,30,239,325
KDLZ,5000,100,10,943,98,28,945,278
KDMA,13643,200,12,2589,137.5,30,2704,317.5
KDMN,5675,60,4,4311,51.6,22,4303,231.6
KDMN,6627,75,8,4314,89.7,26,4292,269.7
KDMO,3520,50,5,909,54,23,888,234
KDMO,5500,100,18,882,182,36,902,2
KDMW,5100,100,16,789,148,34,774,328
KDNL,4002,100,5,373,45,23,324,225
KDNL,3738,100,11,422,104,29,419,284
KDNN,5498,100,14,708,137,32,691,317
KDNS,1780,175,6,,62.4,24,,242.4
KDNS,5000,75,12,1273,124.3,30,1258,304.3
KDNS,2025,105,18,,179,36,,359
KDNV,6002,100,3,651,29.2,21,696,209.2
KDNV,2500,150,12,682,120.4,30,671,300.4
KDNV,3999,100,16,682,164.3,34,656,344.3
KDOV,9602,200,1,24,03.lut,19,21,183.2
KDOV,12903,150,14,19,125.8,32,25,305.8
KDP,2800,,9,,,27,,
KDPA,7570,100,02L,751,14,20R,756,194
KDPA,5100,100,02R,758,14,20L,754,194
KDPA,4751,75,10,753,96,28,756,276
KDPA,3401,100,15,757,148,33,758,328
KDPG,7000,150,12,,134.9,30,,314.9
KDPG,13125,200,12L,4336,135,30R,4348,315
KDPL,6002,75,5,136,36,23,137,216
KDQ,1673,98,16,,,34,,
KDQH,6005,100,4,251,37,22,257,217
KDRA,7515,100,2,3140,34,20,3314,214
KDRI,4500,150,4,,45.7,22,,225.7
KDRI,4501,150,9,192,90,27,204,270
KDRI,4220,60,14,194,135,32,193,315
KDRI,5495,100,18,201,179.4,36,197,359.4
KDRM,4000,75,8,657,72.1,26,657,252.1
KDRM,2500,150,18,668,172,36,668,352
KDRO,9201,150,3,6616,37,21,6685,217
KDRT,6300,100,13,1002,140.2,31,995,320.2
KDSM,9003,150,5,916,54,23,935,234
KDSM,9001,150,13,912,132,31,958,312
KDSV,3365,100,14,635,128,32,660,308
KDSV,2443,100,18,633,169,36,651,349
KDTA,5935,85,12,4755,132.2,30,4755,312.2
KDTA,5500,75,17,4759,180.3,35,4753,0.3
KDTL,4500,75,13,1396,140,31,1361,320
KDTL,1880,250,17,,180,35,,360
KDTN,3200,75,5,173,55.3,23,178,235.3
KDTN,5018,150,14,178,140.3,32,179,320.3
KDTO,7002,150,18L,640,181,36R,627,1
KDTO,5003,75,18R,643,,36L,641,
KDTS,4999,100,14,22,142,32,21,322
KDTW,8501,200,03L,636,29,21R,632,209
KDTW,10001,150,03R,633,29,21L,632,209
KDTW,10000,150,04L,645,28.lip,22R,642,208.7
KDTW,12003,200,04R,637,29,22L,636,209
KDTW,8708,200,09L,638,89,27R,635,269
KDTW,8500,150,09R,636,89,27L,629,269
KDUA,3900,150,4,,48,22,,228
KDUA,3000,75,12,690,133,30,674,313
KDUA,5001,100,17,698,180,35,689,360
KDUC,6650,100,17,1113,180,35,1090,360
KDUG,7158,150,3,,44.7,21,,224.7
KDUG,5000,75,8,4113,90.2,26,4145,270.2
KDUG,7503,150,12,,135.5,30,,315.5
KDUG,7311,100,17,4126,179.8,35,4082,359.8
KDUH,5013,50,9,669,86.9,27,669,266.9
KDUJ,5504,100,7,1817,62.3,25,1817,242.3
KDUX,5474,75,1,3705,23.sty,19,3698,203.1
KDUX,3100,60,14,3698,151.6,32,3700,331.6
KDVK,2357,75,1,1014,8,19,1022,188
KDVK,5000,75,12,1015,122,30,1016,302
KDVL,4313,75,3,1449,45,21,1441,225
KDVL,5509,150,13,1445,138,31,1443,318
KDVN,4001,100,3,747,29.cze,21,749,209.6
KDVN,5501,100,15,751,149.6,33,743,329.6
KDVO,3300,75,13,2,148,31,1,328
KDVP,2773,60,17,1615,183,35,1623,3
KDVT,4500,75,07L,1455,86,25R,1477,266
KDVT,8208,100,07R,1445,86,25L,1475,266
KDWA,6000,100,16,96,180.3,34,98,0.3
KDWH,3987,35,17L,150,172.8,35R,144,352.8
KDWH,7009,100,17R,152,172.8,35L,145,352.8
KDWH,2530,100,17W,,,35W,,
KDWU,5602,100,10,546,94,28,545,274
KDXE,4500,100,18,305,181.9,36,297,01.wrz
KDXR,4422,150,8,457,69.7,26,454,249.7
KDXR,3135,100,17,453,153.2,35,454,333.2
KDXX,3019,135,8,1082,90,26,1082,270
KDXX,3302,75,13,1082,140,31,1077,320
KDYA,5000,100,4,113,43,22,106,223
KDYB,3701,75,6,45,49.1,24,54,229.1
KDYL,3004,60,5,391,36.1,23,393,216.1
KDYR,5698,100,4,296,40.5,22,333,220.5
KDYR,4000,75,16,338,161.5,34,326,341.5
KDYS,13500,300,16,1789,168.8,34,1787,348.8
KDYS,3500,60,161,,161,341,,341
KDYS,3500,60,162,,,342,,
KDYT,5000,1500,09W,,,27W,,
KDYT,10000,2000,13W,,,31W,,
KDYT,3050,75,14,605,138.3,32,607,318.3
KDZB,5978,100,17,1070,181.1,35,1117,01.sty
KDZJ,3800,75,8,1901,71.9,26,1851,251.9
KE-0034,,,10,,,28,,
KE-6121,5249,,,,,,,
KE01,2922,75,1,2615,19.lip,19,2608,199.7
KE01,4268,75,12,2606,126.8,30,2610,306.8
KE05,4110,60,11,4080,112.3,29,4078,292.3
KE06,6000,75,3,3976,45,21,3967,225
KE06,4409,60,12,3979,138,30,3970,318
KE11,2939,75,2,3166,26,20,3168,206
KE11,3048,75,11,3166,122,29,3158,302
KE11,5816,75,16,3174,165,34,3168,345
KE13,2290,50,8,,90,26,2552,270
KE13,3685,70,12,,129,30,2552,309
KE13,3395,50,15,,164,33,2552,344
KE14,3100,35,6,,71.1,24,5760,251.1
KE14,5000,75,16,,167,34,,347
KE16,3100,75,14,281,156,32,271,336
KE19,4698,60,2,3205,30.kwi,20,3187,210.4
KE24,6288,75,1,,28.mar,19,,208.3
KE25,5050,75,5,2386,60.9,23,2379,240.9
KE26,4704,60,1,3110,17.maj,19,3110,197.5
KE26,2604,50,9,,101.1,27,,281.1
KE30,3906,60,17,1735,180.3,35,1737,0.3
KE34,4496,60,1,2833,19.mar,19,2820,199.3
KE35,4200,60,8,3630,89,26,3679,269
KE35,2300,35,16,,175.5,34,,355.5
KE38,6003,75,1,4515,22.lip,19,4450,202.7
KE38,5018,60,5,4510,61.7,23,4448,241.7
KE41,3460,80,9,2690,98,27,2692,278
KE41,4032,50,16,2705,169,34,2700,349
KE42,5002,75,2,3086,29,20,3090,209
KE45,3625,50,9,2892,110.6,27,2930,290.6
KE48,4450,140,6,,64.4,24,,244.4
KE48,4100,75,10,,111.6,28,,291.6
KE48,3800,120,15,,157.3,33,,337.3
KE51,4575,60,5,4136,62.4,23,,242.4
KE52,4200,60,17,3995,178.2,35,3981,358.2
KE57,5780,50,4,,43.3,22,,223.3
KE57,3960,45,8,,90,26,,270
KE60,3900,75,2,1513,37.1,20,1507,217.1
KE63,5200,75,4,,57.3,22,,237.3
KE67,3400,60,8,,91.5,26,,271.5
KE77,4200,75,11,,125.5,29,,305.5
KE78,5830,60,4,2348,51.6,22,2409,231.6
KE80,6601,60,3,5194,45,21,5174,225
KE80,5280,75,13,5200,135,31,5176,315
KE89,4790,60,9,4230,99.4,27,,279.4
KE91,6900,60,18,,191.2,36,,11.lut
KE95,4000,75,10,,111.1,28,,291.1
KE98,4340,37,18,4830,185,36,,5
KEAG,2360,115,1,,18.sty,19,,198.1
KEAG,3500,60,13,1131,136.4,31,1129,316.4
KEAN,5900,75,8,4774,89.4,26,4766,269.4
KEAR,4498,75,13,2129,141.2,31,2128,321.2
KEAR,7094,150,18,2129,187.4,36,2131,07.kwi
KEAT,4460,150,7,1205,90,25,1249,270
KEAT,7000,150,12,1221,135,30,1232,315
KEAU,8101,150,4,887,45,22,913,225
KEAU,4999,100,14,883,139,32,888,319
KEB,1850,50,1,,,19,,
KEBG,3200,150,13,,145,31,,325
KEBG,5000,75,14,75,143.9,32,73,323.9
KEBS,2655,90,5,,47.6,23,,227.6
KEBS,4007,75,14,1104,144.1,32,1121,324.1
KECG,4518,150,1,10,3,19,8,183
KECG,7219,150,10,11,92.4,28,10,272.4
KECP,10000,,16,,,34,,
KECS,2220,50,5,4140,59.9,23,4155,239.9
KECS,5300,75,13,4174,143.9,31,4174,323.9
KECS,2666,40,17,4174,180,35,4174,360
KECU,4050,50,14,2367,145.2,32,2369,325.2
KEDC,6025,100,13,620,,31,597,
KEDC,1550,25,16,615,166,34,599,346
KEDE,6000,100,1,18,359.9,19,19,179.9
KEDE,3757,100,5,17,44.9,23,17,224.9
KEDG,4618,88,1,30,355.2,19,16,175.2
KEDJ,5000,100,7,1104,69.3,25,1123,249.3
KEDN,5100,100,5,345,52,23,357,232
KEDU,3176,50,17,61,180,35,68,0
KEDW,12000,200,04L,2312,,22R,2289,
KEDW,15024,300,04R,2303,58,22L,2282,238
KEDW,8000,50,6,2289,77.3,24,2276,257.3
KEED,4235,100,2,929,29.sty,20,844,209.1
KEED,5005,100,11,983,119.2,29,918,299.2
KEEN,6201,100,2,488,03.lut,20,482,183.2
KEEN,4001,150,14,472,127.2,32,478,307.2
KEEO,6500,60,3,6348,39.5,21,6421,219.5
KEET,5000,75,16,573,157,34,586,337
KEFC,4498,60,14,3167,152.2,32,3178,332.2
KEFC,3650,120,18,3189,192.6,36,3189,12.cze
KEFD,8001,150,4,26,43.8,22,30,223.8
KEFD,4609,75,17L,31,178.8,35R,30,358.8
KEFD,9001,150,17R,31,178.8,35L,27,358.8
KEFK,4000,100,5,922,29.kwi,23,926,209.4
KEFK,5300,100,18,929,160,36,917,340
KEFT,3000,75,2,1085,22,20,1085,202
KEFT,5000,75,12,1062,122,30,1062,302
KEFW,3200,75,14,1042,142.8,32,1042,322.8
KEFW,1715,150,18,,191,36,1043,11
KEG,2132,,14,,,32,,
KEGE,9000,150,7,6461,81.9,25,6547,261.9
KEGE,5013,60,8,,90,26,,270
KEGI,8000,150,18,190,181,36,191,1
KEGI,3500,60,180,,,360,,
KEGQ,2545,120,4,,44.7,22,,224.7
KEGQ,3401,60,13,1205,136.7,31,1205,316.7
KEGQ,2177,150,17,,180,35,,360
KEGT,4201,100,17,1276,179,35,1271,359
KEGV,5000,76,4,1641,45,22,1638,225
KEGV,3400,60,13,1640,132,31,1639,312
KEHA,4900,60,4,3622,48.4,22,3594,228.4
KEHA,4900,60,17,3605,179,35,3616,359
KEHO,5002,100,5,836,46.8,23,839,226.8
KEHR,5504,100,9,385,88,27,386,268
KEIK,2250,50,9,5083,105.4,27,5130,285.4
KEIK,4700,60,15,5072,167.3,33,5116,347.3
KEIW,3203,60,18,294,179.8,36,295,359.8
KEK,3300,75,2,130,,20,130,
KEKA,2028,50,7,2,78.2,25,3,258.3
KEKA,3000,75,12,3,135,30,7,315
KEKM,2500,100,8,778,75,26,778,255
KEKM,6500,120,9,771,89.9,27,777,269.9
KEKM,4001,75,18,778,172,36,772,352
KEKN,4501,140,5,1973,38.8,23,1947,218.8
KEKN,4543,140,14,1940,128.8,32,1970,308.8
KEKO,7214,150,5,5051,69,23,5064,249
KEKO,2871,60,12,5140,134,30,5084,314
KEKQ,4000,75,3,959,35.8,21,963,215.8
KEKS,6600,75,16,,176.6,34,,356.6
KEKX,6001,100,5,750,47,23,775,227
KEKY,6007,100,5,699,50,23,700,230
KELA,3801,60,17,184,171.3,35,184,351.3
KELD,6600,150,4,259,45.9,22,259,225.9
KELD,5100,100,13,277,136,31,243,316
KELD,3733,75,17,275,181,35,258,1
KELK,5400,75,17,2002,180.1,35,1974,0.1
KELM,2017,150,5,944,50,23,,230
KELM,7000,150,6,940,50,24,954,230
KELM,5404,150,10,934,89,28,943,269
KELN,5590,150,7,1710,88,25,1755,268
KELN,4300,150,11,1763,133,29,1747,313
KELO,5600,100,12,1440,119.8,30,1455,299.8
KELP,12020,150,4,3917,50,22,3945,230
KELP,5493,75,08L,3952,88.3,26R,3949,268.3
KELP,9025,150,08R,3925,93.3,26L,3958,273.3
KELY,4814,60,12,6240,140.7,30,6259,320.7
KELY,6018,150,18,6225,193.8,36,6259,13.sie
KELZ,5302,100,10,2124,90,28,2100,270
KEMM,2850,60,4,7283,53.9,22,7281,233.9
KEMM,3250,60,10,7282,120.5,28,7277,300.5
KEMM,8200,75,16,7285,173.7,34,7271,353.7
KEMP,4999,100,1,1204,12,19,1193,192
KEMP,3875,298,6,1200,63.6,24,1200,243.6
KEMT,3995,75,1,283,25,19,294,205
KEMV,5044,100,15,127,146.6,33,112,326.6
KEND,4971,150,13,1293,135,31,1284,315
KEND,9202,150,17C,1276,180,35C,1293,360
KEND,5024,150,17L,1273,180,35R,1284,360
KEND,9202,150,17R,1275,180,35L,1307,360
KENL,3300,60,9,522,87,27,520,267
KENL,5001,75,18,519,181,36,534,1
KENV,8000,150,8,4230,90,26,4226,270
KENV,8001,100,12,4237,135,30,4224,315
KENW,5499,100,07L,742,64,25R,713,244
KENW,3302,75,07R,729,64,25L,706,244
KENW,4440,100,15,716,144,33,716,324
KEOE,3498,60,4,541,36.9,22,568,216.9
KEOK,5500,100,8,668,85.7,26,670,265.7
KEOK,3576,100,14,668,142,32,666,322
KEOP,4900,75,7,660,62.1,25,658,242.1
KEOS,5001,100,1,1254,12,19,1218,192
KEPH,5500,75,3,1261,43,21,1276,223
KEPH,3467,150,4,1261,42,22,1262,222
KEPH,3843,60,11,1261,128,29,1257,308
